room_id;host_id;room_type;district;district-name;neighbourhood_group;reviews;review_scores_rating;review_scores_overall_satisfaction;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;accommodates;bedrooms;price;minstay;latitude;longitude
5315216;27532886;Private room;5;Margareten;501;9;4.6;4.5;3.5;4.9;4.2;3.5;4.9;3;1;38;1;48.195294;16.35917
7284465;27711177;Private room;4;Wieden;404;0;4.7;4.1;3.8;4.2;3.6;5;4.6;2;1;32;1;48.190032;16.37096
2088403;1807430;Private room;4;Wieden;403;0;2;4.3;4.8;4.8;4.9;4;4.9;2;1;40;2;48.188255;16.366846
6580014;34420846;Private room;18;Waehring;1803;0;2.5;3.5;3.6;4.1;4.1;4.8;3.5;2;1;45;1;48.22465;16.338529
2714366;4395058;Private room;18;Waehring;1803;8;3.2;3.6;2.5;4.2;3.8;3.8;4;2;1;36;2;48.224104;16.346436
4108383;19212653;Private room;4;Wieden;402;36;4;4;4.3;4.5;3.8;4.7;5;1;1;23;2;48.188926;16.373424
1350431;7143555;Private room;4;Wieden;404;9;4.8;4.4;2.8;4.6;3.6;4.6;4.3;2;1;36;1;48.187196;16.367095
6818829;4076843;Private room;4;Wieden;401;2;2.8;3.8;3.6;5;4.6;3.6;4.2;2;1;70;1;48.197905;16.372224
6161582;384431;Private room;4;Wieden;402;7;4.7;4.7;4.7;4;4.2;4.9;4.4;2;1;37;2;48.186576;16.375443
1356565;7363918;Private room;18;Waehring;1803;0;4.7;5;3;4.8;4.5;3.7;3.8;2;1;114;6;48.219847;16.340978
3700064;18857300;Private room;4;Wieden;403;6;4.6;3.5;3.5;4;4.6;3.7;4.4;2;1;19;;48.192732;16.367063
7455441;16869172;Private room;4;Wieden;401;0;2.6;4.9;4.9;4.5;3.6;3.5;4.9;2;1;28;2;48.198138;16.370224
44532;195857;Private room;4;Wieden;402;15;4.2;3.9;4.6;4.5;5;4.1;5;3;1;56;2;48.189309;16.379097
1192412;6517652;Private room;4;Wieden;403;132;2.8;4.1;4.8;4.4;3.5;3.8;4.4;2;1;28;2;48.189431;16.3661
2708336;6517652;Private room;5;Margareten;501;14;4.4;3.9;4.5;4.5;4;4.8;4.4;2;1;26;1;48.18754;16.364334
6084814;195857;Private room;4;Wieden;402;0;2.2;4.7;4.7;4.1;4.8;4.2;4.2;2;1;226;1;48.190285;16.377464
194403;195857;Private room;4;Wieden;402;17;3.7;4.6;4.7;4;5;4.5;4.7;2;1;68;2;48.190639;16.378535
6795365;35569493;Private room;18;Waehring;1802;2;4.7;4.5;3.4;4.3;3.6;4.4;4.6;2;1;28;1;48.228823;16.336876
1643363;1630241;Private room;4;Wieden;403;18;4.2;4;2.5;4.6;4;4;4.2;1;1;52;5;48.192374;16.36574
1046682;5329109;Private room;4;Wieden;402;2;2.1;3.5;3.4;4.2;4.9;4.5;5;3;1;96;4;48.187894;16.373767
7365532;2439090;Private room;4;Wieden;403;0;2.8;4.9;4.7;4.9;4.6;4.2;4.7;2;1;62;2;48.196789;16.364259
7002726;21199143;Private room;4;Wieden;404;0;2.3;4.5;4.9;4.4;3.5;4.7;4.7;2;1;23;2;48.184993;16.370673
6675710;962199;Private room;18;Waehring;1802;4;3.1;4;4.2;4.3;3.6;4;5;2;1;54;1;48.230903;16.34676
6395696;33305678;Private room;4;Wieden;403;0;3.8;4.8;4;4.3;3.7;3.7;4.4;2;1;112;1;48.188281;16.366204
7045304;20001844;Private room;5;Margareten;502;0;3.5;4.3;4.9;5;3.8;4.7;4.7;2;1;28;3;48.184295;16.366698
7252640;36693594;Private room;4;Wieden;403;2;2.2;4.9;2.9;4.7;4.3;4.5;4.6;2;1;34;1;48.191016;16.365009
658478;3127815;Private room;4;Wieden;402;0;4.3;3.8;3.4;4.9;4.4;4.1;4.8;2;1;73;3;48.189023;16.374303
7411682;976504;Private room;4;Wieden;401;0;4.7;4.8;3.7;4.8;4.7;4.4;4.2;2;1;34;1;48.196863;16.368186
6520553;6268108;Entire home/apt;9;Alsergrund;902;4;4.3;4.5;3.9;4.3;3.8;5;4;2;0;55;3;48.220697;16.365625
2340191;11574372;Private room;4;Wieden;402;0;3.8;4.3;3;4.5;3.6;3.6;5;2;1;34;2;48.193669;16.373925
3532882;17702557;Entire home/apt;9;Alsergrund;902;0;3.9;4.5;4.9;4.3;3.5;3.5;5;4;3;226;7;48.221672;16.365671
2001467;10247624;Entire home/apt;9;Alsergrund;902;5;4.2;4;4.4;4.9;3.7;4.2;4.3;2;1;68;1;48.224489;16.362699
6434779;5888815;Entire home/apt;9;Alsergrund;904;0;2.3;3.8;4.7;4.4;5;4.3;4.9;2;0;51;3;48.225006;16.353502
1238112;4165833;Entire home/apt;9;Alsergrund;903;28;2.8;3.7;4.3;4;4.9;3.5;5;2;1;44;2;48.216829;16.347424
1199496;3220621;Private room;4;Wieden;404;40;3.3;3.8;3;4.2;3.8;4.4;4;2;1;34;1;48.186562;16.366554
6557835;32763504;Entire home/apt;9;Alsergrund;904;0;4.9;4.5;4.4;4;3.7;3.6;4.9;4;1;51;6;48.227241;16.354571
5219124;27000549;Entire home/apt;9;Alsergrund;904;0;4.2;4.2;2.5;4;4.3;4.1;4.1;3;1;112;;48.224074;16.350833
7355243;37679674;Entire home/apt;9;Alsergrund;903;0;4.4;4.9;4.1;4.5;4.8;4.2;4.4;4;2;62;1;48.215587;16.346157
2952311;11943470;Entire home/apt;17;Hernals;1702;4;2.4;4.7;4.8;4.4;3.8;4.8;4.1;;3;124;4;48.217285;16.340792
6797195;35579644;Private room;4;Wieden;402;0;2.8;4.1;3;4.3;4.6;3.9;4.2;1;1;40;1;48.18713;16.373999
4565784;1446342;Entire home/apt;9;Alsergrund;902;4;3.7;4.7;2.9;5;4.2;3.7;4;4;1;78;2;48.222312;16.367615
4175671;14935143;Entire home/apt;9;Alsergrund;905;5;2.5;4.2;4.2;4.2;5;3.7;4.4;;1;134;2;48.219147;16.359085
7463501;39091648;Entire home/apt;9;Alsergrund;906;0;3.6;4.1;4.7;4.1;3.8;3.7;4.4;2;1;56;2;48.216696;16.357673
3981440;20637302;Entire home/apt;9;Alsergrund;901;0;2.9;4.1;3.1;4.6;3.6;4.7;4;2;1;101;2;48.22487;16.355785
1588117;3298645;Private room;4;Wieden;403;20;2.7;3.5;4.8;4.2;3.6;3.6;4.1;2;1;45;2;48.195977;16.365077
2824618;11625783;Entire home/apt;9;Alsergrund;903;39;3.1;5;2.8;4.1;3.6;4.9;4.8;;2;84;1;48.215585;16.348844
6085625;25981537;Private room;10;Favoriten;1001;0;4.8;3.7;3.8;4.6;3.5;4.7;2.4;4;1;34;3;48.183841;16.369184
7284482;28407863;Entire home/apt;9;Alsergrund;905;0;3.7;4;4.8;4.5;4.3;3.6;4.1;2;1;89;2;48.219075;16.358689
7022137;19378060;Entire home/apt;9;Alsergrund;901;0;3.3;4.7;4.9;4.4;4.9;4.7;5;4;2;55;4;48.22912;16.355372
223566;483580;Entire home/apt;9;Alsergrund;902;8;3.7;4.2;4.3;4.5;3.9;3.6;4.3;4;2;54;7;48.219706;16.363507
3161918;955524;Private room;4;Wieden;402;0;4.7;4.8;3.2;4.8;4.6;3.6;4.4;2;1;102;2;48.188048;16.375927
2266990;11574372;Private room;4;Wieden;402;5;4.1;3.8;3.2;4.4;4.9;4.5;4;2;1;45;2;48.193001;16.375411
861318;4512702;Entire home/apt;9;Alsergrund;902;47;3;4.3;4.9;4.8;4;4.8;4.2;3;1;68;5;48.220725;16.366193
1108187;5874520;Entire home/apt;9;Alsergrund;905;11;2.6;4.2;3.5;4.9;4.7;4.5;4.6;2;1;62;5;48.215216;16.361368
6206667;24235956;Entire home/apt;9;Alsergrund;902;9;3.8;4.7;3.3;4.8;3.8;4.2;4.6;4;1;99;1;48.221054;16.366088
4161185;3765951;Entire home/apt;9;Alsergrund;902;12;3.2;3.5;4.2;5;5;4;4.8;5;1;90;2;48.222218;16.365033
659343;3127815;Private room;4;Wieden;402;0;2.5;4.6;3.2;4.1;3.6;3.7;4.7;3;1;73;3;48.196941;16.372798
2157810;11011153;Entire home/apt;9;Alsergrund;903;11;3.2;4.8;4.7;4.3;4.9;4.3;4.8;4;1;68;3;48.217222;16.346889
4895386;7371373;Entire home/apt;9;Alsergrund;905;6;4.2;4.7;4.9;4.2;4.1;4.7;4.7;4;2;69;2;48.218266;16.366028
2109673;4304771;Entire home/apt;9;Alsergrund;901;1;4.9;3.5;3.8;4.6;4.8;3.8;4;5;1;89;14;48.228975;16.356151
5776600;29971796;Private room;4;Wieden;402;0;4.5;4.5;2.6;4.1;4.4;4.3;4.3;1;1;45;1;48.196093;16.371611
807170;4189073;Entire home/apt;9;Alsergrund;902;28;3.9;4.7;4;4.8;4.5;4.2;4.5;4;1;107;2;48.2261;16.363577
350232;1774817;Entire home/apt;9;Alsergrund;906;85;3.6;4.7;4.1;4.1;3.5;4.8;4.9;5;1;78;3;48.215944;16.357734
7477921;11808214;Private room;3;Landstrasse;303;0;4.1;3.8;4.2;4.2;4.9;3.5;4.6;2;1;15;1;48.192882;16.378636
6846316;6572632;Private room;4;Wieden;402;1;3.5;4.7;3.4;4.8;4.9;3.5;4.7;2;1;44;1;48.189183;16.378612
658430;3127815;Private room;4;Wieden;402;0;2.7;4.4;2.5;4.2;4.7;3.7;4.5;5;1;73;3;48.189165;16.374398
6857612;35936844;Entire home/apt;8;Josefstadt;803;0;2.1;4.1;3.7;4.6;3.8;4.5;4.8;3;3;112;2;48.214813;16.342783
3301264;1499679;Entire home/apt;9;Alsergrund;906;25;3.8;4.9;3.4;4.4;4.7;4.3;4.3;2;1;76;3;48.215832;16.358116
7179634;4259916;Entire home/apt;9;Alsergrund;905;0;5;4.6;3.7;4.5;4.1;4.5;4.8;1;2;174;2;48.21507;16.361163
874226;4615178;Entire home/apt;9;Alsergrund;905;0;4.5;3.5;2.9;4.1;4;4;4.4;5;3;209;7;48.217225;16.364986
1642903;2805424;Entire home/apt;9;Alsergrund;901;1;3.1;4.1;3.3;4;4.2;4.4;5;2;1;76;3;48.222551;16.354724
4836214;24893155;Entire home/apt;9;Alsergrund;902;12;3.3;3.8;4.3;4.7;4.6;3.8;4.7;4;1;73;1;48.222475;16.362641
4693906;24319162;Entire home/apt;9;Alsergrund;902;1;2.9;3.6;4.9;4.1;4.3;3.9;4.3;4;1;62;2;48.221825;16.365386
1425674;7490377;Entire home/apt;9;Alsergrund;904;16;2.5;4.7;3.4;4.8;4.7;3.9;4.6;2;1;89;3;48.224766;16.351101
2546105;3270220;Entire home/apt;9;Alsergrund;905;1;2.5;4.2;4.8;4.2;3.9;4.7;4.7;4;0;68;14;48.218836;16.360727
3950138;20473200;Entire home/apt;9;Alsergrund;906;0;4.9;5;3.4;4.2;3.5;3.9;5;2;1;124;1;48.217787;16.35644
7111142;7318229;Entire home/apt;9;Alsergrund;905;0;4.2;4.3;3.7;5;4.8;3.8;5;4;1;90;7;48.219653;16.36146
7306105;38272507;Entire home/apt;9;Alsergrund;901;1;2.6;4;3.8;4.2;5;3.6;4;3;1;51;;48.225931;16.358474
1030049;5667458;Entire home/apt;9;Alsergrund;901;15;4.1;4.4;3.3;4.8;4.2;4.7;4;2;1;73;2;48.22173;16.354729
2662351;898061;Entire home/apt;9;Alsergrund;901;3;3.8;4.9;5;4.8;3.6;3.6;4.1;3;1;53;5;48.230911;16.35774
2207635;659388;Entire home/apt;9;Alsergrund;902;6;2.7;3.7;4.8;4.9;3.6;3.7;4.6;2;1;79;2;48.221035;16.362275
5218818;27000549;Entire home/apt;9;Alsergrund;904;0;4.7;3.8;2.5;4.5;4.5;4;4.6;3;1;112;;48.223677;16.352778
6012734;26342703;Entire home/apt;9;Alsergrund;902;1;4.1;4.5;2.5;4.4;3.9;4.6;4.1;3;2;55;1;48.226413;16.362395
2464154;12600742;Entire home/apt;9;Alsergrund;903;14;4.2;4.8;3.2;4.5;4.9;4.6;4.7;2;1;70;2;48.215749;16.345558
4261399;2580971;Entire home/apt;9;Alsergrund;904;0;3.6;4.7;2.9;4.6;4.5;4.9;4.5;2;2;90;1;48.22663;16.354248
1393000;7529283;Entire home/apt;9;Alsergrund;902;16;3.2;4.8;3.7;4;3.8;3.6;5;4;1;78;1;48.221177;16.365207
3494459;16609224;Entire home/apt;9;Alsergrund;902;6;2.6;3.5;3.4;4.5;4.8;4.3;4.4;4;2;134;9;48.225465;16.363313
7251607;37969473;Entire home/apt;9;Alsergrund;901;0;4.5;5;4.1;4.5;4;4;4.8;2;1;28;1;48.231596;16.35457
2690864;13772689;Entire home/apt;9;Alsergrund;906;3;2.9;4.8;2.5;4.5;3.7;3.6;5;2;1;90;2;48.216416;16.356927
1152938;1151232;Entire home/apt;9;Alsergrund;902;1;4.2;3.6;3.9;4.4;3.9;3.6;4.3;4;2;78;2;48.220996;16.364806
4731624;24433174;Entire home/apt;9;Alsergrund;902;7;3.7;4.5;2.5;4.2;3.9;3.7;4.8;4;2;79;3;48.221344;16.366793
3443747;17356067;Entire home/apt;9;Alsergrund;901;1;3.3;5;4.2;4.4;3.7;4.8;4.6;4;2;45;20;48.229018;16.357773
6297767;7711773;Entire home/apt;18;Waehring;1803;1;2.3;4.1;4.6;4.6;3.9;4.6;3.1;4;1;67;2;48.217531;16.341844
6464343;33761741;Entire home/apt;9;Alsergrund;903;1;2.2;3.5;2.9;4.2;4.8;4.5;4.1;2;1;55;1;48.220242;16.350365
5636642;29176864;Entire home/apt;9;Alsergrund;902;0;2.6;4.4;2.8;4.3;4.7;3.8;4.8;4;2;106;3;48.225025;16.364456
612773;1151232;Entire home/apt;9;Alsergrund;903;6;4.9;4.4;3.7;4.8;4.9;4.2;5;2;2;85;2;48.21579;16.346153
3325360;5922712;Entire home/apt;8;Josefstadt;801;0;2.8;3.7;3.2;4.8;4.3;4.8;4.4;1;1;67;1;48.214643;16.349855
936577;4642438;Entire home/apt;9;Alsergrund;903;13;4.1;5;4.3;4.1;4.6;3.5;4.5;4;1;73;1;48.215584;16.346555
5636955;29176864;Entire home/apt;9;Alsergrund;902;1;2.2;3.9;4.6;4.5;5;5;4.4;2;1;102;3;48.224141;16.364056
3849193;6477056;Entire home/apt;9;Alsergrund;905;4;4.4;4;4.4;5;4.7;4.8;4.8;4;1;90;1;48.222775;16.360027
3227752;16337016;Entire home/apt;9;Alsergrund;904;0;2.6;4.3;3.8;4.5;3.5;4.7;5;4;2;56;1;48.222329;16.350963
4099119;14070533;Entire home/apt;9;Alsergrund;901;1;3.3;4;3;4.5;4.9;4.5;4.8;4;2;124;2;48.225198;16.356878
1872857;6657961;Entire home/apt;9;Alsergrund;903;0;2.7;4.4;2.9;4.2;4.1;5;4.2;4;1;91;2;48.217443;16.34303
3654097;1432879;Entire home/apt;9;Alsergrund;902;17;3.3;4.1;2.5;4.6;3.5;3.7;4.7;2;1;55;5;48.223034;16.364912
3414316;5922712;Entire home/apt;8;Josefstadt;801;0;4.8;4.8;4.7;5;4.3;4;4.2;3;2;130;7;48.215043;16.348693
1350938;2362467;Entire home/apt;9;Alsergrund;902;2;4.1;4.2;4.8;4.3;4.8;3.6;4.1;3;1;73;1;48.223894;16.365268
2109641;4304771;Entire home/apt;9;Alsergrund;903;0;2.3;4.1;4;4.4;4.6;4.8;5;4;1;80;14;48.217054;16.348505
5167285;13312045;Entire home/apt;9;Alsergrund;904;1;4.6;3.6;3.8;4.4;4.4;4.2;4.5;2;1;72;1;48.225752;16.350914
160661;769150;Entire home/apt;9;Alsergrund;903;16;4.5;4.3;3.4;4.9;3.6;4.4;4.9;2;1;62;2;48.216204;16.346142
1315553;7147147;Entire home/apt;9;Alsergrund;904;1;4.6;4;4.5;4.9;3.9;4.1;5;5;1;104;2;48.230909;16.352938
7169062;37549371;Entire home/apt;9;Alsergrund;901;0;4.5;4.4;5;4.8;3.6;4.6;4.7;3;2;73;1;48.22658;16.359621
1687241;8889006;Entire home/apt;9;Alsergrund;905;3;2.6;5;3.4;4;3.9;4;4.4;4;2;158;;48.217498;16.363277
7522697;19715885;Entire home/apt;9;Alsergrund;901;0;4;3.7;3.6;4.5;5;4.8;4.3;4;1;79;5;48.229211;16.355386
5601764;15920643;Entire home/apt;9;Alsergrund;903;1;3.1;5;4.2;4.8;4.2;4.1;4.2;2;1;56;1;48.218094;16.346319
6429066;33553299;Entire home/apt;9;Alsergrund;904;2;3.8;3.8;5;4.4;4.1;3.9;4.9;2;1;51;2;48.22588;16.353715
2447077;10317849;Entire home/apt;20;Brigittenau;2003;9;2.3;4;2.6;4.5;3.5;4.7;3.5;4;1;85;3;48.229442;16.375101
291635;1510847;Entire home/apt;20;Brigittenau;2006;29;4.3;4.7;4;4.7;3.5;4.3;3.5;2;1;68;2;48.234237;16.364714
6408863;33411284;Entire home/apt;9;Alsergrund;903;5;3.1;5;4.1;4.6;5;3.9;4.6;3;1;47;;48.218213;16.345856
488723;2418146;Entire home/apt;2;Leopoldstadt;203;27;2.4;3.5;3.4;4.5;4.9;3.8;3.8;5;1;107;3;48.228402;16.374351
2861127;1482356;Entire home/apt;20;Brigittenau;2008;28;3.4;4.6;3.4;4;4.6;4.5;4.5;4;0;45;2;48.236174;16.37843
3485119;15214465;Entire home/apt;9;Alsergrund;905;6;3.5;4.5;2.6;4.3;4.3;4.7;4.7;3;2;68;2;48.219783;16.361613
763157;2418146;Entire home/apt;20;Brigittenau;2003;68;5;3.6;4;4.2;4.3;4.6;3.3;2;2;107;2;48.229445;16.373631
1033593;5688349;Entire home/apt;20;Brigittenau;2003;6;5;3.5;2.8;4.6;4.6;4.2;3.3;2;1;66;2;48.229041;16.375533
6111801;9421434;Entire home/apt;9;Alsergrund;901;1;2.7;4.8;3.9;5;3.9;4.3;4.6;4;2;84;2;48.227725;16.355285
5365765;8298157;Entire home/apt;9;Alsergrund;903;0;4.7;4.2;3.5;4.2;4;4.1;4;3;1;79;1;48.217962;16.345271
7079891;8886901;Entire home/apt;9;Alsergrund;904;0;2.2;3.5;4.8;4.4;3.5;4.8;5;4;1;79;3;48.229336;16.35371
639653;909601;Entire home/apt;20;Brigittenau;2005;55;3.2;3.6;2.5;4.3;4.3;4;3.5;4;0;73;2;48.230205;16.368684
7184999;2489380;Entire home/apt;9;Alsergrund;904;0;2.8;4.7;2.7;4.1;3.7;4.5;4;4;1;56;3;48.231315;16.352395
4847347;1151232;Entire home/apt;9;Alsergrund;903;4;2.8;4.1;4.5;4.5;3.9;4.8;4.8;4;3;119;2;48.217489;16.345896
6264807;32557421;Entire home/apt;20;Brigittenau;2003;1;2.9;3.7;4.2;4;4.3;3.6;3.5;2;1;55;4;48.229293;16.372251
7323094;38362389;Entire home/apt;9;Alsergrund;901;0;3.2;4.3;4.1;4.3;3.6;4;4.2;2;1;34;1;48.224923;16.358005
4689304;4304771;Entire home/apt;1;Innere Stadt;105;1;3.3;3.6;3.6;4.5;4.6;4.3;5;4;1;97;14;48.214653;16.363208
5922099;4236636;Entire home/apt;9;Alsergrund;904;0;3.1;4.7;4.2;4.1;4.2;4.4;4.3;1;3;156;1;48.228496;16.351856
2481861;1034772;Entire home/apt;2;Leopoldstadt;203;78;4.5;3.6;3.3;4.6;3.9;4.1;3.4;2;1;72;2;48.228187;16.373476
4907512;7147147;Entire home/apt;9;Alsergrund;901;0;4.9;4.2;4.8;4.3;3.6;3.5;4.4;4;1;95;2;48.2292;16.354719
803547;4229178;Entire home/apt;9;Alsergrund;906;7;2.2;4.2;3.4;4.9;4.8;4.9;4.1;4;1;136;2;48.216455;16.356013
219706;1151232;Entire home/apt;9;Alsergrund;903;26;3.5;5;4;4.5;3.5;3.6;4.7;1;2;89;2;48.217169;16.345852
2775592;1482356;Entire home/apt;20;Brigittenau;2008;23;3.9;3.9;3.8;4.7;4.8;4.5;4.5;5;2;68;2;48.235845;16.379187
1102375;6013142;Entire home/apt;20;Brigittenau;2005;32;2.6;4.6;3.6;4.6;4.1;3.8;3;2;1;68;3;48.233703;16.366686
5797385;4304771;Entire home/apt;20;Brigittenau;2002;0;3.6;3.6;3.7;4.3;4.6;4.2;3.6;4;1;72;14;48.232171;16.386841
5931692;4304771;Entire home/apt;20;Brigittenau;2002;1;4.7;4.4;4.1;5;4.7;4.6;4.3;4;1;72;14;48.23393;16.388147
1626782;8648007;Entire home/apt;20;Brigittenau;2007;95;2.8;3.8;2.6;4;4.4;4.8;4.1;2;1;46;2;48.236156;16.378092
4062945;3964599;Entire home/apt;9;Alsergrund;904;1;2.4;3.6;2.6;4.2;3.8;4.9;4.6;4;1;79;2;48.221597;16.352492
6419415;32356348;Entire home/apt;9;Alsergrund;902;0;2.9;3.7;4.3;4.1;3.6;4.9;4.7;1;2;282;3;48.22273;16.362725
1803714;909601;Entire home/apt;20;Brigittenau;2005;5;5;4.7;4.6;4.9;4.8;4.5;4.4;4;1;96;2;48.229817;16.368306
5753502;8482671;Entire home/apt;20;Brigittenau;2005;3;4.5;3.9;3.9;4.4;3.9;4.4;4.6;3;1;60;3;48.232855;16.366263
4878316;25080746;Entire home/apt;9;Alsergrund;903;0;4.6;4.2;4.7;4.8;4.2;4.1;4.2;2;1;56;1;48.21778;16.343906
4762624;23370495;Entire home/apt;9;Alsergrund;902;1;2.7;4.1;4.9;4.4;4.8;4.5;4.7;4;3;113;4;48.225685;16.364035
1826313;9556855;Entire home/apt;9;Alsergrund;906;0;3.1;4;3.7;4.1;4.2;4.5;4.9;2;1;147;5;48.217118;16.356126
298176;1537009;Entire home/apt;20;Brigittenau;2008;20;3;4.7;3.3;4.9;3.9;3.7;4.9;4;1;67;2;48.236108;16.380454
4074362;21130869;Entire home/apt;9;Alsergrund;902;19;4.8;4.3;4.7;4.1;3.5;3.7;4.2;3;1;49;2;48.221451;16.364452
4508116;2327667;Entire home/apt;20;Brigittenau;2008;7;4.7;3.7;4.7;4.9;4.2;4.5;3.6;4;2;68;2;48.235137;16.380218
5931900;4304771;Entire home/apt;20;Brigittenau;2002;0;2.7;4.8;3.9;4.3;3.9;4;3.1;4;1;72;14;48.233986;16.38857
751185;861392;Entire home/apt;2;Leopoldstadt;203;32;2.2;3.8;4.4;4.3;4;3.5;3.2;;3;112;2;48.226656;16.371293
4898265;25180477;Entire home/apt;20;Brigittenau;2003;2;4.9;3.8;4.3;4.2;3.6;3.9;3;4;1;134;1;48.231571;16.372903
2813520;5981658;Entire home/apt;20;Brigittenau;2007;0;2;3.7;3.7;4.5;4.3;4.2;3.3;4;2;107;1;48.241467;16.377152
6608404;3517458;Entire home/apt;20;Brigittenau;2002;2;2.5;4.6;2.8;4.4;4.8;5;4;2;1;51;5;48.237072;16.38994
2110093;4304771;Entire home/apt;20;Brigittenau;2003;0;2.8;4.2;5;4.1;4.3;4.4;3.4;4;0;72;14;48.229183;16.378875
5797856;4304771;Entire home/apt;20;Brigittenau;2002;0;3.2;4.8;4;4.8;4.1;3.5;3.7;4;1;72;14;48.233643;16.386986
2110188;4304771;Entire home/apt;20;Brigittenau;2003;0;4.1;4.7;3.5;5;5;4.4;4.4;3;0;64;14;48.231716;16.374184
6996310;31256364;Entire home/apt;20;Brigittenau;2005;0;3.3;4.2;4.8;4.1;4;4.9;4.3;4;2;119;1;48.229011;16.368462
6015288;31223551;Entire home/apt;20;Brigittenau;2005;1;4.8;3.5;4.4;4.6;4.9;3.7;4.9;2;1;68;1;48.231133;16.364599
3972131;20587441;Entire home/apt;20;Brigittenau;2008;0;4.6;3.9;4.1;4.8;4.6;3.7;4.4;4;0;62;3;48.230061;16.38661
2110063;4304771;Entire home/apt;20;Brigittenau;2003;0;3.6;4.8;3.3;4.9;3.9;3.9;3.3;4;1;80;14;48.228977;16.380185
3581470;5621670;Entire home/apt;19;Doebling;1904;31;4.2;3.5;2.5;5;4.2;4.2;4.7;2;1;62;1;48.234128;16.354885
4921810;2683358;Entire home/apt;20;Brigittenau;2005;3;3.3;4.2;4.5;4.7;3.7;4.5;4.9;5;3;90;1;48.231128;16.367847
5472608;11769292;Entire home/apt;20;Brigittenau;2002;4;3.9;4;4.1;4.3;4.4;4.8;4.3;2;0;62;1;48.23296;16.390099
4679925;24201997;Entire home/apt;20;Brigittenau;2003;1;4.5;3.6;4.4;4.6;4.7;4.1;4.7;4;2;136;6;48.228636;16.37098
1298879;7061338;Entire home/apt;19;Doebling;1902;1;3.6;3.8;3.8;4.8;4.7;4.4;4.7;4;0;60;1;48.245737;16.360441
468889;2327667;Entire home/apt;20;Brigittenau;2007;4;3.1;4.8;4.8;4.2;5;3.7;4.6;4;1;68;2;48.237117;16.378428
5326717;18923861;Entire home/apt;20;Brigittenau;2005;0;3.2;3.5;2.9;4.6;4.3;4.4;3.4;4;2;79;1;48.229664;16.370618
2054164;5995386;Entire home/apt;20;Brigittenau;2006;1;3.1;4.3;2.6;4.2;4.1;4.1;4.9;4;1;68;2;48.236001;16.366397
5043215;19893609;Entire home/apt;20;Brigittenau;2008;10;2.3;4.8;3.2;5;3.7;4.2;3.8;4;2;93;2;48.233216;16.381291
6601318;34534758;Entire home/apt;19;Doebling;1902;1;2;4.1;3.4;5;4.3;4.3;3;3;1;56;3;48.255342;16.367655
2797880;1482356;Entire home/apt;20;Brigittenau;2007;43;2.5;4.3;2.9;4.7;4.6;3.5;4.3;4;0;45;2;48.236838;16.377107
4858433;24645288;Entire home/apt;19;Doebling;1910;23;3.7;3.9;4.9;4.9;4.9;4.9;4;4;1;80;;48.243215;16.320931
4049903;21000571;Entire home/apt;20;Brigittenau;2004;7;4;3.6;3.9;5;3.9;4.2;3.4;4;2;73;3;48.238783;16.364715
2680542;756858;Entire home/apt;19;Doebling;1906;5;4.8;4.5;4;4.2;4.6;4.5;3.8;4;1;68;4;48.253082;16.334105
6880814;5981658;Entire home/apt;20;Brigittenau;2007;0;4.1;4.7;2.6;4.6;4.2;3.7;3.1;5;2;141;1;48.240485;16.375739
3816600;909601;Entire home/apt;20;Brigittenau;2005;3;4.5;4.1;4.2;4.4;5;4.6;3.2;;3;243;2;48.229941;16.368087
2906685;9489137;Entire home/apt;20;Brigittenau;2003;34;4.1;4.2;2.8;4.5;4.5;4.8;4;3;1;64;1;48.230168;16.374229
4898234;25180477;Entire home/apt;20;Brigittenau;2003;0;2.8;4;4.2;4.5;4.4;4.6;3.9;;3;180;1;48.232789;16.374939
6965960;36524057;Entire home/apt;20;Brigittenau;2003;0;2.4;3.7;2.9;4.8;5;4.5;4.3;4;2;44;1;48.229888;16.374005
2110178;4304771;Entire home/apt;20;Brigittenau;2003;0;3.2;5;5;4.9;4.5;4.9;4.4;2;0;64;14;48.231306;16.374882
1982741;10188106;Entire home/apt;20;Brigittenau;2007;8;5;4.8;4.8;5;4.9;4.6;4.5;2;1;70;1;48.243766;16.381463
5198998;26895055;Entire home/apt;20;Brigittenau;2005;1;3.7;3.5;3.4;5;4.1;4.5;5;2;1;68;1;48.229307;16.366865
3399485;17147075;Entire home/apt;20;Brigittenau;2005;3;3.2;4.1;2.8;4.6;4.4;4.7;4.8;4;1;77;2;48.229106;16.370884
2080241;8191492;Entire home/apt;20;Brigittenau;2002;34;3.9;4;3.5;4.8;4;4.9;4.1;3;1;62;3;48.238471;16.38573
203679;999179;Entire home/apt;20;Brigittenau;2003;1;4.5;4;4.6;4.9;4.4;3.8;3.2;4;1;85;3;48.227645;16.371262
6408439;10585502;Entire home/apt;20;Brigittenau;2003;3;4.6;4.8;2.9;4.9;4.9;3.8;4.7;2;1;45;2;48.226397;16.370256
5797910;4304771;Entire home/apt;20;Brigittenau;2002;1;3.5;4.5;4.9;4.5;4;4.3;4.1;4;1;72;14;48.233308;16.386781
179857;861392;Entire home/apt;20;Brigittenau;2005;27;4.2;4.5;3.5;4.2;4.7;3.5;4.6;;3;101;2;48.227605;16.370158
